Feature,Fisher_Score,Mutual_Info
Hjorth_Mobility_Fp1,2.9470400221977746,0.6285060675827687
Hjorth_Mobility_F8,2.8238429884785696,0.6285060675827687
Hjorth_Mobility_Cz,2.663207010479466,0.6285060675827687
Hjorth_Mobility_Fz,2.629011605991812,0.6285060675827687
Hjorth_Mobility_PO10,2.6124195129228562,0.6285060675827687
Hjorth_Mobility_P4,2.60709471336654,0.6285060675827687
Hjorth_Mobility_FT10,2.5043231804969954,0.6285060675827687
Hjorth_Mobility_F7,2.499077342588325,0.6285060675827687
Hjorth_Mobility_F4,2.4605951894913947,0.6285060675827687
Hjorth_Mobility_CP2,2.4561800172107984,0.6285060675827687
Hjorth_Mobility_P7,2.4355048127595675,0.6285060675827687
Hjorth_Mobility_Fp2,2.4175766457722774,0.6285060675827687
Hjorth_Complexity_Fp1,2.405474088684489,0.6285060675827687
Hjorth_Mobility_FC2,2.394498387867711,0.6285060675827687
Hjorth_Mobility_CP6,2.363875849762241,0.6285060675827687
Hjorth_Mobility_O1,2.347276823778761,0.6285060675827687
Hjorth_Mobility_P8,2.320481369250305,0.6285060675827687
Hjorth_Complexity_F8,2.304835667359458,0.6285060675827687
Hjorth_Mobility_PO9,2.279267389363283,0.6285060675827687
Hjorth_Mobility_T8,2.260818581753914,0.6285060675827687
Hjorth_Mobility_P3,2.253329105174772,0.6285060675827687
Hjorth_Mobility_C4,2.181788683650148,0.6285060675827687
Hjorth_Complexity_PO10,2.1602160321651125,0.6285060675827687
Hjorth_Complexity_Cz,2.157649506932429,0.6285060675827687
Hjorth_Mobility_O2,2.1369403633476622,0.6285060675827687
Hjorth_Complexity_Fz,2.098025757132367,0.6285060675827687
Hjorth_Complexity_F7,2.0963651840275395,0.6285060675827687
Hjorth_Complexity_P4,2.078715574334129,0.6285060675827687
Hjorth_Complexity_P7,2.06312811968136,0.6285060675827687
Hjorth_Complexity_FT10,2.0493483372513657,0.6285060675827687
Hjorth_Complexity_O1,2.0458998582232106,0.6285060675827687
Hjorth_Mobility_CP5,2.0289402630288156,0.6285060675827687
Hjorth_Complexity_PO9,2.02503534178713,0.6285060675827687
Hjorth_Complexity_CP2,1.973733749930105,0.6285060675827687
Hjorth_Mobility_CP1,1.9545862024458687,0.6285060675827687
Hjorth_Complexity_F4,1.9516784502177302,0.6285060675827687
Hjorth_Mobility_FC6,1.9491306166721583,0.6285060675827687
Hjorth_Complexity_CP6,1.9431293412624924,0.6285060675827687
Hjorth_Complexity_Fp2,1.9415868531694904,0.6285060675827687
Hjorth_Complexity_FC2,1.89948363827714,0.6285060675827687
Hjorth_Complexity_P8,1.8856534408135515,0.6285060675827687
Hjorth_Complexity_T8,1.8798305292755229,0.6285060675827687
Hjorth_Mobility_FC1,1.855167936957414,0.6285060675827687
Hjorth_Complexity_O2,1.8546832410121932,0.6285060675827687
Hjorth_Mobility_F3,1.841755594233341,0.6285060675827687
Hjorth_Complexity_P3,1.8328671855255323,0.6285060675827687
Hjorth_Mobility_Oz,1.8284982097607236,0.6285060675827687
Hjorth_Mobility_Pz,1.7841944214643937,0.6285060675827687
Hjorth_Complexity_C4,1.7307895335333934,0.6285060675827687
Hjorth_Mobility_C3,1.719436178107516,0.6285060675827687
Hjorth_Mobility_FT9,1.7134597074081284,0.6285060675827687
Hjorth_Complexity_CP5,1.6972735308668216,0.6285060675827687
Hjorth_Mobility_T7,1.6930408393362877,0.6285060675827687
Hjorth_Mobility_FC5,1.612586557752869,0.6285060675827687
Hjorth_Complexity_Oz,1.5912560110511549,0.6285060675827687
Hjorth_Complexity_FC6,1.5706640203365938,0.6285060675827687
Hjorth_Complexity_Pz,1.5459565634424253,0.6285060675827687
Hjorth_Complexity_CP1,1.5453277106081873,0.6285060675827687
Hjorth_Complexity_F3,1.5312455666727718,0.6285060675827687
Hjorth_Complexity_FT9,1.5067998473965674,0.6285060675827687
Hjorth_Complexity_T7,1.5004455476621719,0.6285060675827687
Hjorth_Complexity_FC1,1.4982843065194575,0.6285060675827687
Hjorth_Complexity_C3,1.390632438097286,0.6285060675827687
Hjorth_Complexity_FC5,1.3689304848441035,0.6285060675827687
Fractal_Higuchi_Fp2,0.07221378183965739,0.0027643039896045885
Frequency_Gamma_Fp2,0.06383659958462196,0.02945789331706461
Frequency_Gamma_C4,0.05656973697068011,0.001055268686629196
Fractal_Higuchi_Fp1,0.050406496940206685,0.006795047003322674
Frequency_Delta_CP5,0.044934342268945736,0.0024935749151040465
Fractal_Katz_Fp2,0.043944088908388815,0.02743560732383621
Frequency_Delta_PO9,0.039484738901854534,0.008157659263706707
Frequency_Delta_O1,0.036669724878104513,0.0030243976276380646
Frequency_Alpha_O2,0.032419023564535535,0.0
Frequency_Alpha_CP6,0.03107094207315631,0.020678234789064387
Frequency_Theta_F8,0.029955748034595737,0.009164865812403056
Fractal_Higuchi_Oz,0.02924671423495184,0.00024807868258203136
Fractal_Higuchi_P7,0.027625458189542543,0.018984165385771412
Frequency_Alpha_F7,0.02664665355530805,0.0008436305504191388
Frequency_Beta_CP1,0.026505973739257914,0.00841163575302728
Fractal_Higuchi_Pz,0.02642591368541977,0.007526489440478512
Frequency_Alpha_FC2,0.026329623478073515,0.007415605198191955
Fractal_Higuchi_F7,0.026313980901185717,0.01646610093776868
Frequency_Gamma_F8,0.025784990445128178,0.0011777324895196895
Frequency_Delta_FC1,0.025671500164722704,0.009283707786507112
Frequency_Beta_C3,0.025625911888564,0.01618103668615878
Fractal_Higuchi_PO9,0.02485853208868667,0.010391268923262809
Time_Var_P4,0.024767804440096134,0.006650498516371339
Time_PTP_Fz,0.024751002683175448,0.008977854765511495
Time_Var_CP2,0.02457990480019539,0.0
Fractal_Higuchi_O1,0.0240134125517604,0.005177118656535029
Fractal_Katz_Fp1,0.023984860175580318,0.0015968883760271169
Frequency_Theta_FT10,0.0238782702499404,0.0
Time_PTP_CP2,0.023616781415515393,0.003224004042131856
Frequency_Alpha_P7,0.023616511572594805,0.0
Time_PTP_P4,0.023299586598187587,0.012762240093680877
Frequency_Delta_PO10,0.023289183467977998,0.009511924495482438
Time_Var_Fp1,0.02313358328384537,0.000942980777455027
Time_RMS_P4,0.022421250134492775,0.007778687610361601
Time_RMS_CP2,0.022250064539669063,0.004025797060129399
Time_PTP_Fp1,0.02223369116985032,0.0
Time_RMS_Fp1,0.021757708168032366,0.007692107056924913
Frequency_Beta_Fz,0.021492570910514448,0.007840495531465042
Frequency_Alpha_FT10,0.021458507322809593,0.010779199736017375
Time_RMS_Fz,0.02127587402327732,0.01594193742793526
Frequency_Alpha_P8,0.021112592451612865,0.012142526477499693
Fractal_Higuchi_O2,0.021088391781272486,0.007075080342711981
Time_PTP_FC2,0.02102054773590002,0.002913113125022182
Fractal_Higuchi_P3,0.020648608315042453,0.005904105274983307
Fractal_Higuchi_CP1,0.020123964888510492,0.0030022383865009328
Time_Var_Fz,0.0200367475055583,0.00996452641860901
Fractal_Higuchi_Fz,0.019612727400175233,0.004184060744414131
Fractal_Higuchi_P4,0.019512521470943813,0.011650359847762193
Time_Var_FC2,0.01916639551149343,0.006576112320859195
Frequency_Beta_Pz,0.017913306222446863,0.007179670072053668
Frequency_Delta_T7,0.017781013247327913,0.0
Time_PTP_Cz,0.017337880705891994,0.004482232505709005
Time_PTP_C4,0.017326708161627884,0.0066088370769428195
Fractal_Katz_Fz,0.017213998339598826,0.01488503745009262
Time_Var_F7,0.017154739669274416,0.011301600478965002
Fractal_Higuchi_CP2,0.016854315417636725,0.008388517513324256
Time_RMS_FC2,0.01683451643916923,0.02145918779254119
Time_RMS_F7,0.01623346122923613,0.011875111428440555
Time_Var_Cz,0.016015983183375115,0.00870609263744715
Frequency_Delta_P7,0.015325974199634633,0.004757801416067631
Frequency_Beta_P7,0.015263342794032271,0.009530582294055012
Frequency_Beta_O2,0.014966092297935597,0.0
Frequency_Theta_P7,0.014886123648717857,0.011858357437337652
Time_PTP_P3,0.01471137347973094,0.019964084168353935
Time_Var_P3,0.014640449799030066,0.012042878931685763
Time_PTP_F7,0.014529972156217758,0.004360336072627646
Fractal_Higuchi_PO10,0.014452915202655544,0.004637461259006992
Frequency_Alpha_FT9,0.01428092630021115,0.0
Fractal_Higuchi_P8,0.014244033491320977,0.012566709333461157
Fractal_Katz_Pz,0.014053398909213501,0.0
Fractal_Katz_Oz,0.0136691628911168,0.009114125013166996
Frequency_Alpha_O1,0.013478260176227873,0.0
Time_RMS_Cz,0.012945734359557622,0.012366165850101307
Time_Var_C4,0.012893471496879805,0.0067917590673214345
Frequency_Delta_P8,0.012785825305030007,0.00396993714141991
Frequency_Alpha_F8,0.012769663285888506,0.006094897569506541
Time_RMS_C4,0.012717106270418025,0.007038164288620363
Fractal_Katz_P4,0.012573663939170775,0.0
Time_PTP_CP1,0.011296315089524087,0.004891819246225726
Fractal_Katz_O1,0.0112368033603219,0.005471300633551834
Frequency_Alpha_C3,0.011140889647423474,0.0
Frequency_Alpha_P4,0.011095842888281518,0.0007871500557377065
Time_Var_CP1,0.010990938534186917,0.009731573665616722
Time_PTP_CP5,0.010987373966112966,0.0027888228669468162
Frequency_Theta_C4,0.010863637060504491,0.00817865442553134
Time_RMS_P3,0.010722782627970714,0.013779790701867078
Frequency_Theta_F7,0.010444463157561947,0.0005495006786333523
Time_RMS_F3,0.01042746178305244,0.003448746525885671
Fractal_Higuchi_CP6,0.010167360598384896,0.005615930123963997
Frequency_Gamma_F4,0.010131275881844887,0.004065171357918951
Frequency_Theta_FT9,0.00996315720126448,0.012440053865030887
Fractal_Katz_F7,0.009656922627977517,0.004306673159247598
Time_RMS_CP5,0.009482642425123275,0.007674333109989329
Frequency_Theta_P8,0.009271853677862563,0.005191725985752349
Frequency_Alpha_Cz,0.009264440985613579,0.009184871169126474
Frequency_Alpha_Pz,0.009229744300626503,0.0
Frequency_Alpha_Fz,0.00920923975120565,0.005747009551705595
Frequency_Alpha_F3,0.009113322964994381,0.00428734923232077
Frequency_Delta_O2,0.009025295632857916,0.0
Time_Var_P8,0.00897767124647889,0.006895561790398075
Fractal_Katz_CP1,0.00895332652257043,0.0
Fractal_Katz_FC2,0.008911422907230376,0.0
Frequency_Alpha_CP5,0.008796245327608759,0.0
Time_RMS_CP1,0.008678881608669567,0.015878512171706216
Time_PTP_F3,0.00861477588562852,0.012821078541475517
Frequency_Alpha_CP1,0.00859061427246714,0.013960006312558226
Fractal_Higuchi_FC2,0.008583658232846797,0.009797840523907198
Fractal_Katz_PO10,0.0085422560818561,0.0
Fractal_Katz_CP2,0.008334791398566433,0.0
Time_Var_F3,0.008283929390717181,0.002094808015606686
Fractal_Katz_P8,0.008153852855268042,0.00995177484783727
Time_PTP_FT10,0.00812577440146754,0.0
Frequency_Alpha_T8,0.008003424145161447,0.0
Time_Var_F4,0.007881306755593696,0.011588632432568025
Time_PTP_F4,0.00785007962311476,0.001381249398970219
Time_Var_CP5,0.007839354151107914,0.007217581782796634
Frequency_Beta_P4,0.007836360059909942,0.0
Frequency_Gamma_CP2,0.007811115371498728,0.008670762574997548
Frequency_Theta_Pz,0.007756599669204339,0.002122666291870079
Fractal_Katz_O2,0.007684334018632345,0.005404539663932173
Fractal_Higuchi_CP5,0.0075894629621543015,0.00539891319835939
Fractal_Katz_P3,0.007331406550937664,0.010992960520817885
Frequency_Gamma_FC2,0.007306076965815593,0.0
Time_RMS_FT10,0.007290674251467727,0.010511307098628686
Frequency_Beta_FT9,0.0072151243280246385,0.005710425835088184
Fractal_Katz_C4,0.007077329792355777,0.007956288261508071
Time_PTP_P8,0.00682469558124437,0.009008537832756902
Fractal_Katz_CP6,0.006695221505282973,0.007584622669133623
Time_PTP_CP6,0.006589161137831385,0.006035274404363911
Time_PTP_C3,0.006561117827036422,0.0
Frequency_Beta_F7,0.006554005736413132,0.004648633676980873
Frequency_Gamma_Fz,0.006512780439874608,0.007071802044208875
Frequency_Alpha_FC1,0.006443969762244623,0.01040679263362665
Time_Var_PO9,0.006427181637307875,0.0
Frequency_Alpha_PO10,0.006325204773487483,0.004365894055381014
Frequency_Theta_Fp2,0.006315681815015963,0.006587569236650603
Frequency_Gamma_Pz,0.006314203183676478,0.007610752848333124
Time_PTP_Fp2,0.0062136329499213275,0.0
Fractal_Higuchi_C4,0.006206067270674594,0.003178828247715648
Frequency_Alpha_FC6,0.006155743212481206,0.009496130607850484
Time_RMS_F4,0.006087662580535738,0.018971147567508728
Time_Var_FT10,0.0060397760658765344,0.0037942091284741686
Frequency_Alpha_PO9,0.006027572223871882,0.01348090657599621
Time_RMS_P8,0.00598790441142607,0.003794446641773419
Time_Var_CP6,0.0059211956554666555,0.014833991854654949
Frequency_Alpha_F4,0.005637555307373771,0.0
Time_RMS_PO9,0.005621309728465874,0.007134802079084457
Fractal_Katz_P7,0.005571184593296625,0.014906248111514087
Frequency_Theta_O2,0.005500866553094647,0.003097998118573475
Time_RMS_CP6,0.005498572769941993,0.01668732429937525
Frequency_Gamma_Oz,0.005384962852790843,0.00970395984864969
Fractal_Higuchi_Cz,0.0051885653659347,0.0017479503522848105
Fractal_Katz_Cz,0.0051884943325210325,0.006231415039133603
Frequency_Delta_F8,0.005073636950552547,0.0
Fractal_Katz_PO9,0.004972050623624068,0.007655091920824475
Time_PTP_FC1,0.0049381874605349246,0.0
Frequency_Beta_F8,0.004922402056862523,0.007102907271205217
Frequency_Delta_FT10,0.0048958260889587135,0.0
Frequency_Theta_FC2,0.004809205425535016,0.0005490817561584205
Frequency_Theta_CP1,0.004787298886046422,0.0
Fractal_Higuchi_T7,0.004754756701238924,0.002309669430257788
Frequency_Delta_F3,0.00474175706478361,0.0
Fractal_Higuchi_C3,0.004719054186650323,0.007694065177217269
Frequency_Alpha_T7,0.004628620326594291,0.006572639134112546
Frequency_Gamma_P3,0.0045334332794088,0.0
Fractal_Katz_FC1,0.0043108885772455115,0.009268793712501333
Frequency_Alpha_Fp2,0.004296467119451512,0.0
Time_PTP_Pz,0.004196017310876215,0.0016902968144349995
Frequency_Delta_FT9,0.0041298165468767285,0.0
Fractal_Higuchi_F3,0.004117898447648072,0.012521948478603884
Time_PTP_Oz,0.003934409633555779,0.009026744255492325
Frequency_Beta_Fp1,0.003907830823189983,0.006527691472461017
Frequency_Beta_FC2,0.0038931776228930837,0.003031565373498024
Frequency_Theta_CP2,0.003776158311375003,0.015481751348197514
Frequency_Gamma_PO9,0.003737852778425138,0.019581949717476954
Frequency_Gamma_T7,0.0037302617467469983,0.00682968583106458
Frequency_Theta_CP6,0.003726366864253847,0.0
Frequency_Delta_F4,0.0036416727707797246,0.0
Time_Var_Fp2,0.003637978626871734,0.010792471397674364
Time_RMS_FC1,0.0035525912224429503,0.00470331162137394
Time_RMS_C3,0.003536360232140731,0.008159206196686641
Frequency_Delta_T8,0.003528584686127178,0.009435802766495804
Frequency_Theta_FC6,0.0034722603318807126,0.0
Fractal_Katz_C3,0.003427298028794913,0.0
Fractal_Katz_F4,0.0034207862751564435,0.005996002740718653
Time_PTP_PO9,0.0032371394618990455,0.013855538376891241
Fractal_Higuchi_FC1,0.003221317406366027,0.002846844527034431
Time_RMS_Fp2,0.0031985919416131466,0.013493825045631569
Frequency_Theta_C3,0.0031281024734468466,0.0015150408545157035
Time_PTP_PO10,0.003068360460402851,0.01054179448264958
Frequency_Gamma_CP1,0.003029490923407081,0.008790743369625265
Frequency_Delta_P3,0.0029138988741335046,0.010298624527382616
Frequency_Theta_O1,0.00291264572703644,0.003095800615782185
Time_Var_Pz,0.0028413846588990956,0.01175922478601188
Time_PTP_T8,0.0027695525630759797,0.0037572900060438563
Frequency_Theta_Fp1,0.002737602420224884,0.0
Frequency_Gamma_F7,0.0027373156944541766,0.007615659457773205
Time_Var_FC1,0.0027200160582793753,0.005648230397426346
Frequency_Delta_Fp1,0.0027053523291934818,0.0006871242488810658
Fractal_Higuchi_FT10,0.0027003273401216012,0.0
Frequency_Beta_CP6,0.002693225382824437,0.00851900327949151
Frequency_Delta_CP1,0.002615156561504884,0.0
Frequency_Beta_FC5,0.002606821625327964,0.0016372433754519022
Time_RMS_T7,0.0024445387203594657,0.00621256510045054
Time_RMS_T8,0.0024245145485944147,0.003401427198740592
Frequency_Beta_CP2,0.0024214205183117374,0.0
Time_Var_PO10,0.002418563186883944,0.01312362769732589
Time_RMS_Oz,0.00237702780083138,0.015573378894905732
Frequency_Theta_P4,0.002292228372674602,0.0
Time_RMS_Pz,0.002292160905015424,0.016745150027624556
Time_Var_C3,0.0022824749543422667,0.01728386350168165
Frequency_Gamma_FC5,0.0022377314229485713,0.0008705966181274949
Frequency_Beta_C4,0.002225302771663081,0.008600265813311525
Frequency_Beta_FT10,0.0021832121558027838,0.0
Time_Var_Oz,0.002182481836163287,0.006670829598429462
Time_PTP_T7,0.002079301244633119,0.0
Fractal_Higuchi_FC5,0.002071837143439869,0.012031646896031756
Time_Var_T8,0.0020547453518301706,0.010062680246459621
Fractal_Katz_CP5,0.001963895178558441,0.0
Frequency_Beta_P3,0.0018983854345661323,0.0
Frequency_Beta_T7,0.0018908052187069579,8.868486063517977e-06
Frequency_Alpha_P3,0.001877925804001838,0.005787206762242425
Fractal_Katz_F8,0.001873796774716369,0.009996787788701944
Time_PTP_FC5,0.0018301368670950047,0.0036677927085093653
Frequency_Delta_P4,0.0017349290048140726,0.008643983396832144
Frequency_Beta_F3,0.0016671245324192856,0.0
Time_RMS_PO10,0.0014165974144754747,0.009631196480226256
Frequency_Gamma_C3,0.0014120077640862583,0.004377221410593712
Frequency_Alpha_CP2,0.001364304128786487,0.010775994383429799
Frequency_Beta_PO9,0.0013097278355463228,0.0005869954104975594
Frequency_Gamma_FC6,0.0012088610473326468,0.0
Fractal_Katz_F3,0.0012062024150106532,0.0053419138446451075
Frequency_Gamma_O2,0.0011935547961090512,0.006801648488427237
Frequency_Alpha_FC5,0.0011374367672774954,0.007158896009215265
Frequency_Gamma_FC1,0.001111957482203264,0.0
Frequency_Gamma_FT10,0.0011100244753110913,0.0
Frequency_Gamma_CP5,0.0011030596940436773,0.002971995712151454
Frequency_Gamma_Cz,0.0010878424148924133,0.006045043247714377
Frequency_Beta_PO10,0.0010654650411155426,0.0
Time_RMS_FC5,0.0010404222409992649,0.01306928859601375
Time_Var_P7,0.0010162667307752457,0.015017433898277366
Frequency_Delta_Cz,0.0010114629591343655,0.0
Fractal_Katz_FC6,0.0009635844874616635,0.0
Fractal_Higuchi_FT9,0.0009430984188919723,0.010915409302785006
Frequency_Beta_FC1,0.0009272217794457806,0.0
Time_Var_T7,0.0009179821444816068,0.010387587333354098
Frequency_Alpha_Fp1,0.0008967164193622879,0.0
Time_PTP_P7,0.0008921857085151297,0.0027614905057640193
Time_PTP_O2,0.0008807505344365738,0.0
Frequency_Delta_FC6,0.0008334432169355288,0.0005665608023239788
Frequency_Alpha_Oz,0.0007868031901624096,0.0
Frequency_Beta_FC6,0.0007711087824368336,0.0041966679076850255
Time_PTP_O1,0.0007548491408002167,0.0006111409070537199
Frequency_Gamma_CP6,0.0007433099986519253,0.0017534549830859891
Frequency_Gamma_O1,0.0007192750672874522,0.009141911249996637
Frequency_Delta_Fp2,0.0007137119449920262,0.0
Frequency_Theta_F3,0.0007095851989153637,0.0
Frequency_Delta_CP6,0.0006890366042899215,0.0004975238204953936
Fractal_Katz_FT9,0.0006705042781991655,0.0065053384874624864
Frequency_Theta_Cz,0.0006585793135907388,0.0
Fractal_Higuchi_F4,0.0006372698399094604,0.0
Frequency_Theta_FC5,0.0006184452921402537,0.0046713577258334915
Frequency_Gamma_P8,0.0006110696325134267,0.008627435024811225
Frequency_Theta_Oz,0.0005595136971836455,0.0027208841900376868
Frequency_Beta_Oz,0.0005406688380612596,3.94618116517087e-05
Frequency_Gamma_F3,0.0005310010729771182,0.0
Frequency_Gamma_P4,0.0005274437611567633,0.0
Fractal_Katz_FC5,0.00048543089322327515,0.0
Time_Var_O1,0.0004750039499481508,0.006599509419465077
Frequency_Delta_FC5,0.00041608048260731884,0.00918018982618407
Frequency_Theta_T7,0.0004156853487841683,0.0
Fractal_Higuchi_F8,0.00037792576078412465,0.0
Frequency_Delta_Oz,0.0003463034872054184,0.004093316479248932
Time_RMS_FT9,0.0003448541434775438,0.01390865468162783
Time_RMS_O1,0.0003212080450295005,0.0
Time_Var_F8,0.00031852417269950106,0.0011499789066540256
Time_RMS_P7,0.00029910525082707377,0.026760120654411912
Time_RMS_O2,0.0002856590226654277,0.009712739804401904
Frequency_Theta_PO10,0.0002752365899375547,0.0014479933597322248
Fractal_Katz_T8,0.00023592778790987355,0.0
Frequency_Delta_FC2,0.00023525941096427713,0.012830333717631426
Time_Var_FC5,0.00020689150912604558,0.008835663010710926
Frequency_Beta_Fp2,0.0001806701137171272,0.007933618259093889
Frequency_Alpha_C4,0.00017819850044611604,0.0
Frequency_Theta_Fz,0.0001557801043544715,0.006840683120142632
Frequency_Theta_PO9,0.00015227774178201155,0.0016569176893144189
Frequency_Gamma_P7,0.00014884075412916538,0.0
Frequency_Beta_Cz,0.00014740146960270987,0.0035806762605621323
Frequency_Delta_F7,0.00014565573043575364,0.009955855522268964
Time_Var_O2,0.0001274891493129431,0.008387022382649434
Fractal_Katz_FT10,0.00012212456885450447,0.0
Frequency_Delta_Pz,0.00012205524126285053,0.0
Frequency_Gamma_Fp1,0.00012036380798487008,0.0
Frequency_Gamma_FT9,9.451884222936719e-05,0.0
Frequency_Theta_P3,9.058343074897999e-05,0.011447320792415061
Frequency_Beta_CP5,8.22344255756776e-05,0.014316258319900133
Frequency_Theta_T8,7.629240746737697e-05,7.115794574508172e-05
Time_Var_FT9,5.6084979226409215e-05,0.0
Time_PTP_FT9,5.5351003655471534e-05,0.0
Frequency_Theta_F4,4.190111703670242e-05,0.014639494323875901
Time_RMS_F8,3.899301082127549e-05,0.0011826294910513013
Frequency_Beta_T8,3.742449991718962e-05,0.005580118607678486
Fractal_Higuchi_T8,3.248509219952987e-05,0.012140112460030883
Time_Var_FC6,3.2073402745623326e-05,0.01633799049389606
Frequency_Theta_FC1,2.940754374476149e-05,0.007721758341267204
Frequency_Delta_C3,2.92944930040434e-05,0.0
Frequency_Gamma_T8,2.6133525838144317e-05,0.0
Frequency_Delta_C4,2.5093258584651438e-05,0.014217086924978029
Fractal_Higuchi_FC6,2.4045031878955555e-05,0.00620814134410641
Time_RMS_FC6,2.001510028614592e-05,0.013677948860016276
Frequency_Delta_CP2,1.404799127523655e-05,0.0
Frequency_Gamma_PO10,1.1759717467188944e-05,0.0
Frequency_Delta_Fz,6.8537865554318335e-06,0.005343269829451325
Fractal_Katz_T7,6.631470984764916e-06,0.0
Frequency_Beta_P8,3.863720822520271e-06,0.0
Frequency_Beta_F4,3.855940547344142e-06,0.0
Time_PTP_FC6,3.417413735764661e-06,0.0
Frequency_Beta_O1,1.5246870194566806e-06,0.0
Frequency_Theta_CP5,3.334189667992102e-07,0.0
Time_PTP_F8,5.176275429570684e-08,0.0050538069522418905
